Contract Type,Sales Org,Distribution Channel,Division,Purchase Org,Purchase Group,New Counterparty,External Ref,Inco1,Material,Plant,Quantity,UoM,Del From,Del To,Valuation Point,DPQS,Version,Validity Version,Timing,Gov Grades,Gov Weights,MoT,Tol Sched,Tol Typ,Exp Del Qty,UoM2,Intended Price Type,Trader,Side,Created On,Created At
YC3P,1000,10,05,1000,100,100000566,19683,FOB,10082,1005,227,TO,5/1/2019,5/31/2019,US_ND_ENDERLIN,AGPATH ENDERLIN CANOLA SEED VAL,1,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,JMCNEILE,M,2/26/2018,9:49:36 AM
YC3P,1000,10,05,1000,100,100000062,19833,DDP,10010,1001,"1,800",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,NASHRIVA,M,2/26/2018,10:48:54 AM
YC3P,1000,10,05,1000,100,100000125,19835,DDP,10010,1001,"4,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,NASHRIVA,M,2/26/2018,10:51:40 AM
YC3P,1000,10,05,1000,100,100000426,19920,DDP,10010,1000,"5,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,SUJEJADH,M,2/26/2018,11:34:17 AM
YC3P,1000,10,05,1000,100,100000133,20000,DDP,10010,1001,"8,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,ZZAMAN,M,2/26/2018,12:06:57 PM
YC3P,1000,10,05,1000,100,100000579,20114,DDP,10010,1000,"1,500",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,2/26/2018,3:07:41 PM
YC3P,1000,10,05,1000,100,100000124,20170,DDP,10010,1001,"2,500",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PBAJANTR,M,2/27/2018,9:28:20 AM
YC3P,1000,10,05,1000,100,100000267,20324,DDP,10010,1000,"4,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,ESAHARE,M,2/27/2018,1:28:58 PM
YC3P,1000,10,05,1000,100,100000268,20348,DDP,10010,1001,"1,650",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,RLAU,M,2/27/2018,1:50:25 PM
YC3P,1000,10,05,1000,100,100000059,20430,DDP,10010,1000,"2,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,PBAJANTR,M,2/28/2018,9:28:44 AM
YC3P,1000,10,05,1000,100,100000080,20441,DDP,10010,1000,900,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,RLAU,M,2/28/2018,9:30:56 AM
YC3P,1000,10,05,1000,100,100000080,20442,DDP,10010,1000,900,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,RLAU,M,2/28/2018,9:34:25 AM
YC3P,1000,10,05,1000,100,100000249,20497,DDP,10010,1000,"1,800",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PBAJANTR,M,2/28/2018,10:58:39 AM
YC3P,1000,10,05,1000,100,100000102,20705,DDP,10010,1000,"2,700",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,CKESKA,M,2/28/2018,2:51:39 PM
YC3P,1000,10,05,1000,100,100000564,20738,DDP,10010,1000,"1,800",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,RLAU,M,2/28/2018,3:39:15 PM
YC3P,1000,10,05,1000,100,100000107,20820,DDP,10010,1001,"4,700",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PBAJANTR,M,3/1/2018,9:09:05 AM
YC3P,1000,10,05,1000,100,100000211,20848,DDP,10010,1001,"1,700",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PKEITER,M,3/1/2018,9:39:23 AM
YC3P,1000,10,05,1000,100,100000210,20861,DDP,10010,1001,"1,700",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PKEITER,M,3/1/2018,9:44:21 AM
YC3P,1000,10,05,1000,100,100000140,20906,DDP,10010,1000,"5,400",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,ZZAMAN,M,3/1/2018,10:33:21 AM
YC3P,1000,10,05,1000,100,100000442,21085,DDP,10010,1000,850,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,CKESKA,M,3/1/2018,12:49:36 PM
YC3P,1000,10,05,1000,100,100000072,21299,DDP,10010,1000,"1,800",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VCHERUKO,M,3/2/2018,8:22:42 AM
YC3P,1000,10,05,1000,100,100000130,21384,DDP,10010,1000,"1,850",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,PBAJANTR,M,3/2/2018,9:12:30 AM
YC3P,1000,10,05,1000,100,100000171,21444,DDP,10010,1000,900,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,PBAJANTR,M,3/2/2018,9:50:51 AM
YC3P,1000,10,05,1000,100,100000293,21543,DDP,10010,1001,"15,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,JPATHAK,M,3/2/2018,11:00:08 AM
YC3P,1000,10,05,1000,100,100000261,21662,DDP,10010,1001,"3,500",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,CKESKA,M,3/2/2018,1:03:45 PM
YC3P,1000,10,05,1000,100,100000194,21702,DDP,10010,1001,"2,700",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/2/2018,1:34:15 PM
YC3P,1000,10,05,1000,100,100000161,21764,DDP,10010,1001,"5,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,JPATHAK,M,3/2/2018,2:33:10 PM
YC3P,1000,10,05,1000,100,100000170,21772,DDP,10010,1000,900,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,ALHEBERT,M,3/2/2018,2:33:57 PM
YC3P,1000,10,05,1000,100,100000241,21839,DDP,10010,1000,"3,600",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/2/2018,4:13:24 PM
YC3P,1000,10,05,1000,100,100000257,22027,DDP,10010,1001,"1,800",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,AIYER,M,3/5/2018,11:25:35 AM
YC3P,1000,10,05,1000,100,100000090,22086,DDP,10010,1001,"1,850",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,AIYER,M,3/5/2018,12:18:31 PM
YC3P,1000,10,05,1000,100,100000443,22151,DDP,10010,1000,"3,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,AODLAUG,M,3/5/2018,2:07:46 PM
YC3P,1000,10,05,1000,100,100000088,22159,DDP,10010,1000,"1,800",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,AODLAUG,M,3/5/2018,2:22:49 PM
YC3P,1000,10,05,1000,100,100000307,22304,DDP,10010,1000,"1,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,PBAJANTR,M,3/6/2018,10:03:24 AM
YC3P,1000,10,05,1000,100,100000245,22396,DDP,10010,1001,"5,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,AODLAUG,M,3/6/2018,11:33:14 AM
YC3P,1000,10,05,1000,100,100000196,22473,DDP,10010,1001,"2,700",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PKEITER,M,3/6/2018,1:37:33 PM
YC3P,1000,10,05,1000,100,100000082,22477,DDP,10010,1001,"2,700",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PKEITER,M,3/6/2018,1:43:23 PM
YC3P,1000,10,05,1000,100,100000192,22504,DDP,10010,1001,800,BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,AODLAUG,M,3/6/2018,1:58:10 PM
YC3P,1000,10,05,1000,100,100000148,22520,DDP,10010,1001,"1,800",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,JPATHAK,M,3/6/2018,2:15:37 PM
YC3P,1000,10,05,1000,100,100000220,22524,DDP,10010,1000,"1,800",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,VCHERUKO,M,3/6/2018,2:11:38 PM
YC3P,1000,10,05,1000,100,100000058,22528,DDP,10010,1000,"1,500",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/6/2018,2:14:40 PM
YC3P,1000,10,05,1000,100,100000088,22639,DDP,10010,1000,"2,700",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,PBAJANTR,M,3/7/2018,10:56:50 AM
YC3P,1000,10,05,1000,100,100000252,22654,DDP,10010,1001,"1,800",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,JPATHAK,M,3/7/2018,9:45:10 AM
YC3P,1000,10,05,1000,100,100000075,22712,DDP,10010,1001,"10,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,AODLAUG,M,3/7/2018,10:49:21 AM
YC3P,1000,10,05,1000,100,100000307,22725,DDP,10010,1000,"1,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,PBAJANTR,M,3/7/2018,11:12:47 AM
YC3P,1000,10,05,1000,100,100000227,22747,DDP,10010,1000,"9,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PKEITER,M,3/7/2018,11:39:25 AM
YC3P,1000,10,05,1000,100,100000581,22752,DDP,10010,1001,"4,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PBAJANTR,M,3/7/2018,11:35:50 AM
YC3P,1000,10,05,1000,100,100000053,22803,DDP,10010,1001,"3,400",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,PKEITER,M,3/7/2018,1:18:54 PM
YC3P,1000,10,05,1000,100,100000129,22820,DDP,10010,1000,"5,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,VGONUGUNTLA,M,3/7/2018,1:39:46 PM
YC3P,1000,10,05,1000,100,100000218,22865,DDP,10010,1000,975,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,ZZAMAN,M,3/7/2018,2:58:15 PM
YC3P,1000,10,05,1000,100,100000569,22872,DDP,10010,1000,900,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PBAJANTR,M,3/7/2018,2:42:01 PM
YC3P,1000,10,05,1000,100,100000163,22873,DDP,10010,1000,850,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,JPATHAK,M,3/7/2018,2:51:34 PM
YC3P,1000,10,05,1000,100,100000099,22874,DDP,10010,1000,850,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,JPATHAK,M,3/7/2018,2:55:11 PM
YC3P,1000,10,05,1000,100,100000127,22875,DDP,10010,1000,850,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,JPATHAK,M,3/7/2018,2:58:04 PM
YC3P,1000,10,05,1000,100,100000191,22879,DDP,10010,1001,"3,600",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,VGONUGUNTLA,M,3/7/2018,3:09:51 PM
YC3P,1000,10,05,1000,100,100000243,22898,DDP,10010,1000,"1,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,ESAHARE,M,3/7/2018,4:13:07 PM
YC3P,1000,10,05,1000,100,100000126,22916,DDP,10010,1000,"5,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,ESAHARE,M,3/7/2018,4:11:56 PM
YC3P,1000,10,05,1000,100,100000232,22936,DDP,10010,1001,400,BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/8/2018,9:10:56 AM
YC3P,1000,10,05,1000,100,100000424,22951,DDP,10010,1001,"10,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,CKESKA,M,3/7/2018,4:29:30 PM
YC3P,1000,10,05,1000,100,100000173,23079,DDP,10010,1001,"1,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,PBAJANTR,M,3/8/2018,2:58:30 PM
YC3P,1000,10,05,1000,100,100000095,23091,DDP,10010,1001,"4,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PBAJANTR,M,3/8/2018,3:01:11 PM
YC3P,1000,10,05,1000,100,100000318,23102,DDP,10010,1000,"6,000",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,DDIXON,M,3/8/2018,3:17:13 PM
YC3P,1000,10,05,1000,100,100000078,23141,DDP,10010,1001,"1,850",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,RLAU,M,3/8/2018,3:27:18 PM
YC3P,1000,10,05,1000,100,100000076,23142,DDP,10010,1001,"3,600",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,RLAU,M,3/8/2018,3:28:22 PM
YC3P,1000,10,05,1000,100,100000567,23168,DDP,10082,1005,75,TO,5/1/2019,5/31/2019,US_ND_ENDERLIN,AGPATH ENDERLIN CANOLA SEED VAL,1,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,JMCNEILE,M,3/9/2018,12:58:48 PM
YC3P,1000,10,05,1000,100,100000524,23185,DDP,10010,1001,"1,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,VCHERUKO,M,3/9/2018,9:06:17 AM
YC3P,1000,10,05,1000,100,100000524,23188,DDP,10010,1000,"4,500",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VCHERUKO,M,3/9/2018,9:20:56 AM
YC3P,1000,10,05,1000,100,100000173,23191,DDP,10010,1001,"1,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,VCHERUKO,M,3/9/2018,9:28:19 AM
YC3P,1000,10,05,1000,100,100000200,23268,DDP,10010,1000,"4,500",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,ESAHARE,M,3/9/2018,11:29:27 AM
YC3P,1000,10,05,1000,100,100000255,23359,DDP,10010,1001,"6,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/9/2018,4:37:40 PM
YC3P,1000,10,05,1000,100,100000052,23371,DDP,10010,1001,"8,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/9/2018,3:52:51 PM
YC3P,1000,10,05,1000,100,100000261,23383,DDP,10010,1000,"4,500",BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/9/2018,4:19:24 PM
YC3P,1000,10,05,1000,100,100000190,23474,DDP,10010,1001,"1,500",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,CKESKA,M,3/12/2018,9:48:23 AM
YC3P,1000,10,05,1000,100,100000263,23475,DDP,10010,1001,"1,500",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,CKESKA,M,3/12/2018,9:49:55 AM
YC3P,1000,10,05,1000,100,100000145,23503,DDP,10010,1000,850,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PKEITER,M,3/12/2018,10:36:25 AM
YC3P,1000,10,05,1000,100,100000269,23593,DDP,10010,1000,900,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NFE,PBAJANTR,M,3/12/2018,2:05:03 PM
YC3P,1000,10,05,1000,100,100000228,23858,DDP,10010,1000,900,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/13/2018,3:31:02 PM
YC3P,1000,10,05,1000,100,100000195,23861,DDP,10010,1001,"1,800",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,AIYER,M,3/13/2018,2:56:32 PM
YC3P,1000,10,05,1000,100,100000073,24021,DDP,10010,1001,"2,700",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NFE,ESAHARE,M,3/14/2018,12:14:41 PM
YC3P,1000,10,05,1000,100,100000442,24087,DDP,10010,1000,850,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/14/2018,2:49:26 PM
YC3P,1000,10,05,1000,100,100000165,24141,DDP,10010,1000,900,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,PBAJANTR,M,3/15/2018,8:53:16 AM
YC3P,1000,10,05,1000,100,100000149,24255,DDP,10010,1001,"2,500",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,CKESKA,M,3/15/2018,1:11:23 PM
YC3P,1000,10,05,1000,100,100000157,24257,DDP,10010,1001,"1,487.50",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/15/2018,1:16:53 PM
YC3P,1000,10,05,1000,100,100000156,24259,DDP,10010,1001,213,BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,VGONUGUNTLA,M,3/15/2018,1:20:53 PM
YC3P,1000,10,05,1000,100,100000447,24432,DDP,10010,1001,"5,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,RSINGH,M,3/16/2018,12:58:30 PM
YC3P,1000,10,05,1000,100,100000093,24471,DDP,10010,1001,"7,500",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,AODLAUG,M,3/16/2018,1:48:59 PM
YC3P,1000,10,05,1000,100,100000155,24475,DDP,10010,1000,900,BU,5/1/2019,5/31/2019,US_MN_MANKATO,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,PRICED,JPATHAK,M,3/16/2018,1:56:30 PM
YC3P,1000,10,05,1000,100,100000066,24544,DDP,10010,1001,"5,000",BU,5/1/2019,5/31/2019,US_MN_FAIRMONT,AGPATH MANKATO YELLOW SOYBEANS VAL,2,1,D,ZDHA,ZDHW,01,QTS_OU25%,03,,,NBE,RSINGH,M,3/19/2018,8:59:50 AM
